,created_at,sentiment,text,Time,New_Time,open,high,low,close,volume
0,2017-11-11 07:57:54,neutral,"RT @kmlshdbh: @OfficeOfRG criticizing Government for TaTa Motors plant saying he doesn't see any car, He is unaware from the #Fact that TaT…",06:00:00,08:00:00,436.35,437.75,435.5,437.6,518671.0
1,2017-11-11 07:57:54,neutral,"RT @kmlshdbh: @OfficeOfRG criticizing Government for TaTa Motors plant saying he doesn't see any car, He is unaware from the #Fact that TaT…",06:00:00,08:00:00,428.45,429.0,427.35,428.4,951940.0
2,2017-11-11 07:57:54,neutral,"RT @kmlshdbh: @OfficeOfRG criticizing Government for TaTa Motors plant saying he doesn't see any car, He is unaware from the #Fact that TaT…",06:00:00,08:00:00,437.8,438.05,437.05,437.2,844219.0
3,2017-11-11 07:57:54,neutral,"RT @kmlshdbh: @OfficeOfRG criticizing Government for TaTa Motors plant saying he doesn't see any car, He is unaware from the #Fact that TaT…",06:00:00,08:00:00,433.75,436.55,433.7,435.5,594271.0
4,2017-11-11 07:57:54,neutral,"RT @kmlshdbh: @OfficeOfRG criticizing Government for TaTa Motors plant saying he doesn't see any car, He is unaware from the #Fact that TaT…",06:00:00,08:00:00,446.6,449.2,446.5,448.5,1413990.0
5,2017-11-11 07:57:44,negative,@deepandevraj Hi sorry to intrude but planning on buying Tiago from Fortune Nerul and the handling charges of Rs.6.… https://t.co/zpUtBGUBCM,06:00:00,08:00:00,436.35,437.75,435.5,437.6,518671.0
6,2017-11-11 07:57:44,negative,@deepandevraj Hi sorry to intrude but planning on buying Tiago from Fortune Nerul and the handling charges of Rs.6.… https://t.co/zpUtBGUBCM,06:00:00,08:00:00,428.45,429.0,427.35,428.4,951940.0
7,2017-11-11 07:57:44,negative,@deepandevraj Hi sorry to intrude but planning on buying Tiago from Fortune Nerul and the handling charges of Rs.6.… https://t.co/zpUtBGUBCM,06:00:00,08:00:00,437.8,438.05,437.05,437.2,844219.0
8,2017-11-11 07:57:44,negative,@deepandevraj Hi sorry to intrude but planning on buying Tiago from Fortune Nerul and the handling charges of Rs.6.… https://t.co/zpUtBGUBCM,06:00:00,08:00:00,433.75,436.55,433.7,435.5,594271.0
9,2017-11-11 07:57:44,negative,@deepandevraj Hi sorry to intrude but planning on buying Tiago from Fortune Nerul and the handling charges of Rs.6.… https://t.co/zpUtBGUBCM,06:00:00,08:00:00,446.6,449.2,446.5,448.5,1413990.0
10,2017-11-11 07:54:01,neutral,"Trading Calls: Buy Adani Enterprise, Tata Motors, Wipro, M&amp;M, Say Experts https://t.co/0zxVsF02sn https://t.co/tVSsZ2GIP5",06:00:00,08:00:00,436.35,437.75,435.5,437.6,518671.0
11,2017-11-11 07:54:01,neutral,"Trading Calls: Buy Adani Enterprise, Tata Motors, Wipro, M&amp;M, Say Experts https://t.co/0zxVsF02sn https://t.co/tVSsZ2GIP5",06:00:00,08:00:00,428.45,429.0,427.35,428.4,951940.0
12,2017-11-11 07:54:01,neutral,"Trading Calls: Buy Adani Enterprise, Tata Motors, Wipro, M&amp;M, Say Experts https://t.co/0zxVsF02sn https://t.co/tVSsZ2GIP5",06:00:00,08:00:00,437.8,438.05,437.05,437.2,844219.0
13,2017-11-11 07:54:01,neutral,"Trading Calls: Buy Adani Enterprise, Tata Motors, Wipro, M&amp;M, Say Experts https://t.co/0zxVsF02sn https://t.co/tVSsZ2GIP5",06:00:00,08:00:00,433.75,436.55,433.7,435.5,594271.0
14,2017-11-11 07:54:01,neutral,"Trading Calls: Buy Adani Enterprise, Tata Motors, Wipro, M&amp;M, Say Experts https://t.co/0zxVsF02sn https://t.co/tVSsZ2GIP5",06:00:00,08:00:00,446.6,449.2,446.5,448.5,1413990.0
15,2017-11-11 07:31:02,positive,Tata Tigor test drive available in Kumaran automobiles #nagercoil #marthandam kanyakumari Call 9488775399… https://t.co/o48atLdupz,05:45:00,07:45:00,438.3,438.5,435.8,436.4,439834.0
16,2017-11-11 07:31:02,positive,Tata Tigor test drive available in Kumaran automobiles #nagercoil #marthandam kanyakumari Call 9488775399… https://t.co/o48atLdupz,05:45:00,07:45:00,430.3,430.4,428.0,428.45,725917.0
17,2017-11-11 07:31:02,positive,Tata Tigor test drive available in Kumaran automobiles #nagercoil #marthandam kanyakumari Call 9488775399… https://t.co/o48atLdupz,05:45:00,07:45:00,438.65,439.1,437.25,437.8,472426.0
18,2017-11-11 07:31:02,positive,Tata Tigor test drive available in Kumaran automobiles #nagercoil #marthandam kanyakumari Call 9488775399… https://t.co/o48atLdupz,05:45:00,07:45:00,435.45,435.5,433.5,433.5,313977.0
19,2017-11-11 07:31:02,positive,Tata Tigor test drive available in Kumaran automobiles #nagercoil #marthandam kanyakumari Call 9488775399… https://t.co/o48atLdupz,05:45:00,07:45:00,446.5,448.3,445.1,446.75,1539390.0
20,2017-11-11 07:25:19,neutral,"Tata Motors Group global wholesales at 1,03,761 in October 2017 https://t.co/UJPFhbzdw8",05:30:00,07:30:00,439.3,439.35,437.65,438.3,368568.0
21,2017-11-11 07:25:19,neutral,"Tata Motors Group global wholesales at 1,03,761 in October 2017 https://t.co/UJPFhbzdw8",05:30:00,07:30:00,430.95,431.4,430.15,430.3,182648.0
22,2017-11-11 07:25:19,neutral,"Tata Motors Group global wholesales at 1,03,761 in October 2017 https://t.co/UJPFhbzdw8",05:30:00,07:30:00,437.3,439.5,437.3,438.45,299780.0
23,2017-11-11 07:25:19,neutral,"Tata Motors Group global wholesales at 1,03,761 in October 2017 https://t.co/UJPFhbzdw8",05:30:00,07:30:00,436.05,436.35,434.25,435.45,194795.0
24,2017-11-11 07:25:19,neutral,"Tata Motors Group global wholesales at 1,03,761 in October 2017 https://t.co/UJPFhbzdw8",05:30:00,07:30:00,439.85,446.7,439.45,446.5,1364606.0
25,2017-11-11 07:05:13,positive,"@SanaSecurities @gadgetsnow sir, why tata motors don't ask their subsidiary JLR to make a good electric car for Ind… https://t.co/qhJGerSceO",05:15:00,07:15:00,440.5,440.9,439.25,439.25,463754.0
26,2017-11-11 07:05:13,positive,"@SanaSecurities @gadgetsnow sir, why tata motors don't ask their subsidiary JLR to make a good electric car for Ind… https://t.co/qhJGerSceO",05:15:00,07:15:00,429.3,431.0,429.25,430.9,192798.0
27,2017-11-11 07:05:13,positive,"@SanaSecurities @gadgetsnow sir, why tata motors don't ask their subsidiary JLR to make a good electric car for Ind… https://t.co/qhJGerSceO",05:15:00,07:15:00,437.55,437.85,436.05,437.3,205448.0
28,2017-11-11 07:05:13,positive,"@SanaSecurities @gadgetsnow sir, why tata motors don't ask their subsidiary JLR to make a good electric car for Ind… https://t.co/qhJGerSceO",05:15:00,07:15:00,438.15,438.4,435.6,436.05,167495.0
29,2017-11-11 07:05:13,positive,"@SanaSecurities @gadgetsnow sir, why tata motors don't ask their subsidiary JLR to make a good electric car for Ind… https://t.co/qhJGerSceO",05:15:00,07:15:00,439.25,440.0,438.8,439.8,207857.0
30,2017-11-11 07:01:32,neutral,Tata Motors bullish over selling electric cars - Gadgets Now https://t.co/Df7pLrb4Lf via @gadgetsnow,05:15:00,07:15:00,440.5,440.9,439.25,439.25,463754.0
31,2017-11-11 07:01:32,neutral,Tata Motors bullish over selling electric cars - Gadgets Now https://t.co/Df7pLrb4Lf via @gadgetsnow,05:15:00,07:15:00,429.3,431.0,429.25,430.9,192798.0
32,2017-11-11 07:01:32,neutral,Tata Motors bullish over selling electric cars - Gadgets Now https://t.co/Df7pLrb4Lf via @gadgetsnow,05:15:00,07:15:00,437.55,437.85,436.05,437.3,205448.0
33,2017-11-11 07:01:32,neutral,Tata Motors bullish over selling electric cars - Gadgets Now https://t.co/Df7pLrb4Lf via @gadgetsnow,05:15:00,07:15:00,438.15,438.4,435.6,436.05,167495.0
34,2017-11-11 07:01:32,neutral,Tata Motors bullish over selling electric cars - Gadgets Now https://t.co/Df7pLrb4Lf via @gadgetsnow,05:15:00,07:15:00,439.25,440.0,438.8,439.8,207857.0
35,2017-11-11 06:53:27,negative,@contrarianEPS CLSA 8 out of 10 calls turn out be wrong. They gave Sell call for Sunpharma (Target - 395). Same wit… https://t.co/cSDNvOpJ0I,05:00:00,07:00:00,440.25,440.9,440.0,440.3,170044.0
36,2017-11-11 06:53:27,negative,@contrarianEPS CLSA 8 out of 10 calls turn out be wrong. They gave Sell call for Sunpharma (Target - 395). Same wit… https://t.co/cSDNvOpJ0I,05:00:00,07:00:00,430.1,430.6,429.1,429.1,98482.0
37,2017-11-11 06:53:27,negative,@contrarianEPS CLSA 8 out of 10 calls turn out be wrong. They gave Sell call for Sunpharma (Target - 395). Same wit… https://t.co/cSDNvOpJ0I,05:00:00,07:00:00,438.45,438.5,437.0,437.45,158044.0
38,2017-11-11 06:53:27,negative,@contrarianEPS CLSA 8 out of 10 calls turn out be wrong. They gave Sell call for Sunpharma (Target - 395). Same wit… https://t.co/cSDNvOpJ0I,05:00:00,07:00:00,438.15,439.35,437.5,438.15,152784.0
39,2017-11-11 06:53:27,negative,@contrarianEPS CLSA 8 out of 10 calls turn out be wrong. They gave Sell call for Sunpharma (Target - 395). Same wit… https://t.co/cSDNvOpJ0I,05:00:00,07:00:00,438.1,440.5,438.0,439.25,455754.0
40,2017-11-11 06:53:27,negative,@contrarianEPS CLSA 8 out of 10 calls turn out be wrong. They gave Sell call for Sunpharma (Target - 395). Same wit… https://t.co/cSDNvOpJ0I,05:00:00,07:00:00,464.0,465.15,457.55,457.9,2066548.0
41,2017-11-11 06:53:27,negative,@contrarianEPS CLSA 8 out of 10 calls turn out be wrong. They gave Sell call for Sunpharma (Target - 395). Same wit… https://t.co/cSDNvOpJ0I,05:00:00,07:00:00,451.55,453.0,450.1,451.7,1309382.0
42,2017-11-11 06:53:27,negative,@contrarianEPS CLSA 8 out of 10 calls turn out be wrong. They gave Sell call for Sunpharma (Target - 395). Same wit… https://t.co/cSDNvOpJ0I,05:00:00,07:00:00,438.1,443.0,437.1,440.5,1130349.0
43,2017-11-11 06:53:27,negative,@contrarianEPS CLSA 8 out of 10 calls turn out be wrong. They gave Sell call for Sunpharma (Target - 395). Same wit… https://t.co/cSDNvOpJ0I,05:00:00,07:00:00,439.5,441.0,438.25,440.35,2205773.0
44,2017-11-11 06:53:27,negative,@contrarianEPS CLSA 8 out of 10 calls turn out be wrong. They gave Sell call for Sunpharma (Target - 395). Same wit… https://t.co/cSDNvOpJ0I,05:00:00,07:00:00,423.75,423.95,420.25,421.55,1875222.0
45,2017-11-11 06:53:23,neutral,Tata motors Bob cap https://t.co/x6u3giW5P4,05:00:00,07:00:00,440.25,440.9,440.0,440.3,170044.0
46,2017-11-11 06:53:23,neutral,Tata motors Bob cap https://t.co/x6u3giW5P4,05:00:00,07:00:00,430.1,430.6,429.1,429.1,98482.0
47,2017-11-11 06:53:23,neutral,Tata motors Bob cap https://t.co/x6u3giW5P4,05:00:00,07:00:00,438.45,438.5,437.0,437.45,158044.0
48,2017-11-11 06:53:23,neutral,Tata motors Bob cap https://t.co/x6u3giW5P4,05:00:00,07:00:00,438.15,439.35,437.5,438.15,152784.0
49,2017-11-11 06:53:23,neutral,Tata motors Bob cap https://t.co/x6u3giW5P4,05:00:00,07:00:00,438.1,440.5,438.0,439.25,455754.0
50,2017-11-11 06:53:23,neutral,Tata motors Bob cap https://t.co/x6u3giW5P4,05:00:00,07:00:00,464.0,465.15,457.55,457.9,2066548.0
51,2017-11-11 06:53:23,neutral,Tata motors Bob cap https://t.co/x6u3giW5P4,05:00:00,07:00:00,451.55,453.0,450.1,451.7,1309382.0
52,2017-11-11 06:53:23,neutral,Tata motors Bob cap https://t.co/x6u3giW5P4,05:00:00,07:00:00,438.1,443.0,437.1,440.5,1130349.0
53,2017-11-11 06:53:23,neutral,Tata motors Bob cap https://t.co/x6u3giW5P4,05:00:00,07:00:00,439.5,441.0,438.25,440.35,2205773.0
54,2017-11-11 06:53:23,neutral,Tata motors Bob cap https://t.co/x6u3giW5P4,05:00:00,07:00:00,423.75,423.95,420.25,421.55,1875222.0
55,2017-11-11 06:32:12,negative,"Tata Motors to double Nexon output, bring down waiting period

https://t.co/nksGm85cWC",04:45:00,06:45:00,439.15,440.9,438.8,440.1,391250.0
56,2017-11-11 06:32:12,negative,"Tata Motors to double Nexon output, bring down waiting period

https://t.co/nksGm85cWC",04:45:00,06:45:00,430.05,430.7,429.4,430.1,102671.0
57,2017-11-11 06:32:12,negative,"Tata Motors to double Nexon output, bring down waiting period

https://t.co/nksGm85cWC",04:45:00,06:45:00,438.2,438.5,437.5,438.5,176955.0
58,2017-11-11 06:32:12,negative,"Tata Motors to double Nexon output, bring down waiting period

https://t.co/nksGm85cWC",04:45:00,06:45:00,438.2,438.85,437.15,438.25,138163.0
59,2017-11-11 06:32:12,negative,"Tata Motors to double Nexon output, bring down waiting period

https://t.co/nksGm85cWC",04:45:00,06:45:00,437.85,438.5,437.55,438.0,138523.0
60,2017-11-11 06:32:12,negative,"Tata Motors to double Nexon output, bring down waiting period

https://t.co/nksGm85cWC",04:45:00,06:45:00,465.5,466.0,463.7,464.0,1643246.0
61,2017-11-11 06:32:12,negative,"Tata Motors to double Nexon output, bring down waiting period

https://t.co/nksGm85cWC",04:45:00,06:45:00,456.55,456.55,450.1,451.35,1216725.0
62,2017-11-11 06:32:12,negative,"Tata Motors to double Nexon output, bring down waiting period

https://t.co/nksGm85cWC",04:45:00,06:45:00,435.45,438.1,435.05,438.1,823546.0
63,2017-11-11 06:32:12,negative,"Tata Motors to double Nexon output, bring down waiting period

https://t.co/nksGm85cWC",04:45:00,06:45:00,439.6,441.95,439.15,439.5,1393276.0
64,2017-11-11 06:32:12,negative,"Tata Motors to double Nexon output, bring down waiting period

https://t.co/nksGm85cWC",04:45:00,06:45:00,421.35,423.95,421.05,423.7,1218778.0
65,2017-11-11 06:30:00,positive,The only thing keeping Tata Motors alive and kicking is its British acquisition https://t.co/n1P9N8P5UK https://t.co/ObTIxBKHCh,04:30:00,06:30:00,439.3,439.65,438.75,438.9,153182.0
66,2017-11-11 06:30:00,positive,The only thing keeping Tata Motors alive and kicking is its British acquisition https://t.co/n1P9N8P5UK https://t.co/ObTIxBKHCh,04:30:00,06:30:00,430.0,430.45,429.3,430.0,89027.0
67,2017-11-11 06:30:00,positive,The only thing keeping Tata Motors alive and kicking is its British acquisition https://t.co/n1P9N8P5UK https://t.co/ObTIxBKHCh,04:30:00,06:30:00,437.25,438.5,436.65,438.2,369599.0
68,2017-11-11 06:30:00,positive,The only thing keeping Tata Motors alive and kicking is its British acquisition https://t.co/n1P9N8P5UK https://t.co/ObTIxBKHCh,04:30:00,06:30:00,436.7,438.4,436.7,438.2,101921.0
69,2017-11-11 06:30:00,positive,The only thing keeping Tata Motors alive and kicking is its British acquisition https://t.co/n1P9N8P5UK https://t.co/ObTIxBKHCh,04:30:00,06:30:00,437.0,438.0,436.95,437.9,86590.0
70,2017-11-11 06:30:00,positive,The only thing keeping Tata Motors alive and kicking is its British acquisition https://t.co/n1P9N8P5UK https://t.co/ObTIxBKHCh,04:30:00,06:30:00,465.45,468.0,465.1,465.45,1436876.0
71,2017-11-11 06:30:00,positive,The only thing keeping Tata Motors alive and kicking is its British acquisition https://t.co/n1P9N8P5UK https://t.co/ObTIxBKHCh,04:30:00,06:30:00,454.95,456.8,454.65,456.55,503925.0
72,2017-11-11 06:30:00,positive,The only thing keeping Tata Motors alive and kicking is its British acquisition https://t.co/n1P9N8P5UK https://t.co/ObTIxBKHCh,04:30:00,06:30:00,432.3,436.2,432.05,435.4,766498.0
73,2017-11-11 06:30:00,positive,The only thing keeping Tata Motors alive and kicking is its British acquisition https://t.co/n1P9N8P5UK https://t.co/ObTIxBKHCh,04:30:00,06:30:00,439.4,441.3,439.0,439.75,1003840.0
74,2017-11-11 06:30:00,positive,The only thing keeping Tata Motors alive and kicking is its British acquisition https://t.co/n1P9N8P5UK https://t.co/ObTIxBKHCh,04:30:00,06:30:00,422.1,422.15,420.15,421.3,784156.0
75,2017-11-11 06:22:40,neutral,"After Hours: SBI, JustDial, Tata Motors among the buzzing stocks
 https://t.co/39lb9wAKje",04:30:00,06:30:00,439.3,439.65,438.75,438.9,153182.0
76,2017-11-11 06:22:40,neutral,"After Hours: SBI, JustDial, Tata Motors among the buzzing stocks
 https://t.co/39lb9wAKje",04:30:00,06:30:00,430.0,430.45,429.3,430.0,89027.0
77,2017-11-11 06:22:40,neutral,"After Hours: SBI, JustDial, Tata Motors among the buzzing stocks
 https://t.co/39lb9wAKje",04:30:00,06:30:00,437.25,438.5,436.65,438.2,369599.0
78,2017-11-11 06:22:40,neutral,"After Hours: SBI, JustDial, Tata Motors among the buzzing stocks
 https://t.co/39lb9wAKje",04:30:00,06:30:00,436.7,438.4,436.7,438.2,101921.0
79,2017-11-11 06:22:40,neutral,"After Hours: SBI, JustDial, Tata Motors among the buzzing stocks
 https://t.co/39lb9wAKje",04:30:00,06:30:00,437.0,438.0,436.95,437.9,86590.0
80,2017-11-11 06:22:40,neutral,"After Hours: SBI, JustDial, Tata Motors among the buzzing stocks
 https://t.co/39lb9wAKje",04:30:00,06:30:00,465.45,468.0,465.1,465.45,1436876.0
81,2017-11-11 06:22:40,neutral,"After Hours: SBI, JustDial, Tata Motors among the buzzing stocks
 https://t.co/39lb9wAKje",04:30:00,06:30:00,454.95,456.8,454.65,456.55,503925.0
82,2017-11-11 06:22:40,neutral,"After Hours: SBI, JustDial, Tata Motors among the buzzing stocks
 https://t.co/39lb9wAKje",04:30:00,06:30:00,432.3,436.2,432.05,435.4,766498.0
83,2017-11-11 06:22:40,neutral,"After Hours: SBI, JustDial, Tata Motors among the buzzing stocks
 https://t.co/39lb9wAKje",04:30:00,06:30:00,439.4,441.3,439.0,439.75,1003840.0
84,2017-11-11 06:22:40,neutral,"After Hours: SBI, JustDial, Tata Motors among the buzzing stocks
 https://t.co/39lb9wAKje",04:30:00,06:30:00,422.1,422.15,420.15,421.3,784156.0
85,2017-11-11 06:22:28,neutral,RT @CNBCTV18News: Here is how ace investor Rakesh Jhunjhunwala quizzed the Tata Motors mgmt in their Q2 Conference Call @JhunJhunwala_R @Na…,04:30:00,06:30:00,439.3,439.65,438.75,438.9,153182.0
86,2017-11-11 06:22:28,neutral,RT @CNBCTV18News: Here is how ace investor Rakesh Jhunjhunwala quizzed the Tata Motors mgmt in their Q2 Conference Call @JhunJhunwala_R @Na…,04:30:00,06:30:00,430.0,430.45,429.3,430.0,89027.0
87,2017-11-11 06:22:28,neutral,RT @CNBCTV18News: Here is how ace investor Rakesh Jhunjhunwala quizzed the Tata Motors mgmt in their Q2 Conference Call @JhunJhunwala_R @Na…,04:30:00,06:30:00,437.25,438.5,436.65,438.2,369599.0
88,2017-11-11 06:22:28,neutral,RT @CNBCTV18News: Here is how ace investor Rakesh Jhunjhunwala quizzed the Tata Motors mgmt in their Q2 Conference Call @JhunJhunwala_R @Na…,04:30:00,06:30:00,436.7,438.4,436.7,438.2,101921.0
89,2017-11-11 06:22:28,neutral,RT @CNBCTV18News: Here is how ace investor Rakesh Jhunjhunwala quizzed the Tata Motors mgmt in their Q2 Conference Call @JhunJhunwala_R @Na…,04:30:00,06:30:00,437.0,438.0,436.95,437.9,86590.0
90,2017-11-11 06:22:28,neutral,RT @CNBCTV18News: Here is how ace investor Rakesh Jhunjhunwala quizzed the Tata Motors mgmt in their Q2 Conference Call @JhunJhunwala_R @Na…,04:30:00,06:30:00,465.45,468.0,465.1,465.45,1436876.0
91,2017-11-11 06:22:28,neutral,RT @CNBCTV18News: Here is how ace investor Rakesh Jhunjhunwala quizzed the Tata Motors mgmt in their Q2 Conference Call @JhunJhunwala_R @Na…,04:30:00,06:30:00,454.95,456.8,454.65,456.55,503925.0
92,2017-11-11 06:22:28,neutral,RT @CNBCTV18News: Here is how ace investor Rakesh Jhunjhunwala quizzed the Tata Motors mgmt in their Q2 Conference Call @JhunJhunwala_R @Na…,04:30:00,06:30:00,432.3,436.2,432.05,435.4,766498.0
93,2017-11-11 06:22:28,neutral,RT @CNBCTV18News: Here is how ace investor Rakesh Jhunjhunwala quizzed the Tata Motors mgmt in their Q2 Conference Call @JhunJhunwala_R @Na…,04:30:00,06:30:00,439.4,441.3,439.0,439.75,1003840.0
94,2017-11-11 06:22:28,neutral,RT @CNBCTV18News: Here is how ace investor Rakesh Jhunjhunwala quizzed the Tata Motors mgmt in their Q2 Conference Call @JhunJhunwala_R @Na…,04:30:00,06:30:00,422.1,422.15,420.15,421.3,784156.0
95,2017-11-11 06:21:54,positive,"Sahabat Tata di Lampung, yuk merapat ke Dealer Tata Motors Lampung, Launching Tata Super Ace HT yg jagoan nanjak da… https://t.co/Zg7Y49jVrJ",04:30:00,06:30:00,439.3,439.65,438.75,438.9,153182.0
96,2017-11-11 06:21:54,positive,"Sahabat Tata di Lampung, yuk merapat ke Dealer Tata Motors Lampung, Launching Tata Super Ace HT yg jagoan nanjak da… https://t.co/Zg7Y49jVrJ",04:30:00,06:30:00,430.0,430.45,429.3,430.0,89027.0
97,2017-11-11 06:21:54,positive,"Sahabat Tata di Lampung, yuk merapat ke Dealer Tata Motors Lampung, Launching Tata Super Ace HT yg jagoan nanjak da… https://t.co/Zg7Y49jVrJ",04:30:00,06:30:00,437.25,438.5,436.65,438.2,369599.0
98,2017-11-11 06:21:54,positive,"Sahabat Tata di Lampung, yuk merapat ke Dealer Tata Motors Lampung, Launching Tata Super Ace HT yg jagoan nanjak da… https://t.co/Zg7Y49jVrJ",04:30:00,06:30:00,436.7,438.4,436.7,438.2,101921.0
99,2017-11-11 06:21:54,positive,"Sahabat Tata di Lampung, yuk merapat ke Dealer Tata Motors Lampung, Launching Tata Super Ace HT yg jagoan nanjak da… https://t.co/Zg7Y49jVrJ",04:30:00,06:30:00,437.0,438.0,436.95,437.9,86590.0
100,2017-11-11 06:21:54,positive,"Sahabat Tata di Lampung, yuk merapat ke Dealer Tata Motors Lampung, Launching Tata Super Ace HT yg jagoan nanjak da… https://t.co/Zg7Y49jVrJ",04:30:00,06:30:00,465.45,468.0,465.1,465.45,1436876.0
101,2017-11-11 06:21:54,positive,"Sahabat Tata di Lampung, yuk merapat ke Dealer Tata Motors Lampung, Launching Tata Super Ace HT yg jagoan nanjak da… https://t.co/Zg7Y49jVrJ",04:30:00,06:30:00,454.95,456.8,454.65,456.55,503925.0
102,2017-11-11 06:21:54,positive,"Sahabat Tata di Lampung, yuk merapat ke Dealer Tata Motors Lampung, Launching Tata Super Ace HT yg jagoan nanjak da… https://t.co/Zg7Y49jVrJ",04:30:00,06:30:00,432.3,436.2,432.05,435.4,766498.0
